Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
UBER	2024-12-16 18:30:00+00:00	2024-12-18 14:30:00+00:00	60.345001220703125	61.38999938964844	1 days 20:00:00	332.0	2585.0	2595.0	0.017317062686325713	5
UNH	2023-07-14 13:30:00+00:00	2023-07-19 13:30:00+00:00	462.5499877929688	507.5400085449219	5 days 00:00:00					1
UNH	2024-01-25 18:30:00+00:00	2024-01-31 18:30:00+00:00	480.7999877929688	512.8800048828125	6 days 00:00:00	20.0	1018.0	1046.0	0.06672216702230305	2
UNH	2024-03-06 20:30:00+00:00	2024-03-13 13:30:00+00:00	471.8999938964844	493.5199890136719	6 days 17:00:00	22.0	1216.0	1245.0	0.045814781514767366	3
UNH	2024-04-15 13:30:00+00:00	2024-04-19 16:30:00+00:00	442.0	505.2000122070313	4 days 03:00:00	25.0	1399.0	1430.0	0.14298645295708434	4
UNH	2024-10-16 13:30:00+00:00	2024-10-21 14:30:00+00:00	557.010009765625	575.0650024414062	5 days 01:00:00	22.0	2291.0	2313.0	0.0324141260645896	5
UNH	2025-05-15 17:30:00+00:00	2025-05-20 17:30:00+00:00	266.92999267578125	321.8500061035156	5 days 00:00:00	49.0	3295.0	3316.0	0.20574688096006266	6
USO	2023-08-23 15:30:00+00:00	2023-09-19 14:30:00+00:00	71.62000274658203	81.92900085449219	26 days 23:00:00					1
USO	2023-10-05 18:30:00+00:00	2023-10-09 16:30:00+00:00	73.79000091552734	76.91999816894531	3 days 22:00:00	135.0	491.0	503.0	0.04241763402335641	2
WFC	2023-10-30 16:30:00+00:00	2023-11-03 17:30:00+00:00	39.14500045776367	41.70500183105469	4 days 01:00:00					1
WFC	2024-01-18 18:30:00+00:00	2024-02-12 18:30:00+00:00	46.369998931884766	48.98500061035156	25 days 00:00:00	215.0	982.0	1101.0	0.05639425789739838	2
WFC	2024-04-16 18:30:00+00:00	2024-04-23 14:30:00+00:00	56.23500061035156	61.40999984741211	6 days 20:00:00	187.0	1410.0	1441.0	0.09202452531151839	3
WMT	2023-07-10 16:30:00+00:00	2023-07-12 13:30:00+00:00	51.53999710083008	51.77000045776367	1 days 21:00:00					1
WMT	2023-08-18 15:30:00+00:00	2023-08-24 13:30:00+00:00	52.34333419799805	52.71000289916992	5 days 22:00:00	191.0	257.0	283.0	0.007005069638569061	2
WMT	2024-05-02 15:30:00+00:00	2024-05-08 13:30:00+00:00	59.47819900512695	60.630001068115234	5 days 22:00:00	169.0	1492.0	1518.0	0.019365113306288873	3
WMT	2024-08-08 16:30:00+00:00	2024-09-03 14:30:00+00:00	67.37999725341797	77.56500244140625	25 days 22:00:00	152.0	1958.0	2075.0	0.15115769669271728	4
WMT	2025-01-03 14:30:00+00:00	2025-01-06 15:30:00+00:00	90.1500015258789	91.65499877929688	3 days 01:00:00	131.0	2661.0	2669.0	0.016694367475811323	5
WMT	2025-04-09 13:30:00+00:00	2025-04-15 13:30:00+00:00	83.32499694824219	94.81999969482422	6 days 00:00:00	144.0	3116.0	3144.0	0.13795383339434397	6
XOM	2023-11-09 16:30:00+00:00	2023-11-13 16:30:00+00:00	103.41000366210938	104.91999816894533	4 days 00:00:00					1
XOM	2024-06-18 13:30:00+00:00	2024-06-28 15:30:00+00:00	109.02999877929688	115.63999938964844	10 days 02:00:00	91.0	1714.0	1765.0	0.06062552218983153	2
XOM	2024-09-11 18:30:00+00:00	2024-09-24 13:30:00+00:00	109.29000091552734	117.83999633789062	12 days 19:00:00	97.0	2121.0	2179.0	0.07823218364662443	3
XOM	2024-11-04 16:30:00+00:00	2024-11-06 18:30:00+00:00	117.98999786376952	121.23999786376952	2 days 02:00:00	96.0	2384.0	2400.0	0.027544707677276348	4
