Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	PnL	caso
AAPL	2025-02-11 14:30:00+00:00	2025-02-25 16:30:00+00:00	228.1999969482422	246.5350036621093	14 days 02:00:00	78.0	2910.0	2975.0	0.0803462180502379	1430.130523681634	29
AAPL	2025-03-05 17:30:00+00:00	2025-03-07 17:30:00+00:00	234.5399932861328	239.259994506836	2 days 00:00:00	82.0	3018.0	3032.0	0.020124504800104193	387.0401000976609	30
AAPL	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	172.1790008544922	196.0	0 days 06:00:00	114.0	3190.0	3196.0	0.13835019966017148	2715.5939025878906	31
AAPL	2025-04-21 17:30:00+00:00	2025-05-01 18:30:00+00:00	190.58999633789065	212.7899932861328	10 days 01:00:00	117.0	3243.0	3300.0	0.11648038918519377	2597.3996429443328	32
AAPL	2025-05-07 19:30:00+00:00	2025-05-14 13:30:00+00:00	194.33999633789065	212.4250030517578	6 days 18:00:00	128.0	3329.0	3358.0	0.09305859346844647	2314.8808593749964	33
AAPL	2025-05-27 13:30:00+00:00	2025-05-29 13:30:00+00:00	198.3000030517578	203.2700042724609	2 days 00:00:00	137.0	3414.0	3428.0	0.025063041574466816	680.8901672363243	34
AMZN	2023-07-10 17:30:00+00:00	2023-07-14 14:30:00+00:00	126.95999908447266	135.6999969482422	3 days 21:00:00						1
AMZN	2023-07-26 17:30:00+00:00	2023-07-31 19:30:00+00:00	127.51000213623048	133.31919860839844	5 days 02:00:00	78.0	210.0	233.0	0.04555875127318609	453.1173248291004	2
AMZN	2023-08-18 15:30:00+00:00	2023-08-23 16:30:00+00:00	132.3300018310547	135.0399932861328	5 days 01:00:00	78.0	327.0	349.0	0.020479040410941396	211.37933349609375	3
AMZN	2023-09-19 15:30:00+00:00	2023-09-25 15:30:00+00:00	135.81500244140625	130.85000610351562	6 days 00:00:00	78.0	474.0	502.0	-0.036557053702757414	-387.26971435546875	4
AMZN	2023-09-28 15:30:00+00:00	2023-10-02 14:30:00+00:00	125.44000244140624	128.7100067138672	3 days 23:00:00	81.0	523.0	536.0	0.026068273348355486	264.8703460693371	5
AMZN	2023-10-23 15:30:00+00:00	2023-10-24 19:30:00+00:00	126.04000091552734	128.13999938964844	1 days 04:00:00	83.0	642.0	653.0	0.016661365113195492	174.29987335205078	6
AMZN	2023-10-26 17:30:00+00:00	2023-11-07 18:30:00+00:00	118.77999877929688	143.0800018310547	12 days 01:00:00	90.0	665.0	721.0	0.20457992340031295	2187.000274658203	7
AMZN	2023-12-07 14:30:00+00:00	2023-12-08 19:30:00+00:00	146.14999389648438	147.4875946044922	1 days 05:00:00	88.0	860.0	872.0	0.00915224607505083	117.7088623046875	8
AMZN	2024-01-05 17:30:00+00:00	2024-01-11 18:30:00+00:00	145.11500549316406	154.7899932861328	6 days 01:00:00	89.0	996.0	1025.0	0.0666711740807846	861.0739135742188	9
AMZN	2024-02-20 20:30:00+00:00	2024-02-26 14:30:00+00:00	166.72999572753906	175.25	5 days 18:00:00	83.0	1209.0	1231.0	0.051100608713406714	707.1603546142578	10
AMZN	2024-03-12 13:30:00+00:00	2024-03-14 17:30:00+00:00	173.5	177.69000244140625	2 days 04:00:00	84.0	1308.0	1326.0	0.02414986997928681	351.960205078125	11
AMZN	2024-04-19 19:30:00+00:00	2024-04-23 18:30:00+00:00	174.25999450683594	179.5399932861328	3 days 23:00:00	85.0	1503.0	1516.0	0.03029954634303489	448.7998962402344	12
AMZN	2024-04-25 15:30:00+00:00	2024-04-29 19:30:00+00:00	171.36000061035156	180.13999938964844	4 days 04:00:00	89.0	1527.0	1545.0	0.051237154225164616	781.4198913574219	13
AMZN	2024-05-17 16:30:00+00:00	2024-05-20 13:30:00+00:00	184.1999969482422	184.29200744628903	2 days 21:00:00	87.0	1640.0	1644.0	0.0004995141127646097	8.004913330075652	14
AMZN	2024-05-24 13:30:00+00:00	2024-05-29 13:30:00+00:00	181.6499938964844	181.8099975585937	5 days 00:00:00	89.0	1672.0	1686.0	0.0008808349434927809	14.240325927726786	15
AMZN	2024-07-22 15:30:00+00:00	2024-07-23 14:30:00+00:00	183.22999572753903	188.67999267578125	0 days 23:00:00	88.0	1936.0	1942.0	0.02974402158665268	479.599731445315	16
AMZN	2024-07-31 13:30:00+00:00	2024-08-01 13:30:00+00:00	185.2899932861328	189.2850036621093	1 days 00:00:00	89.0	1983.0	1990.0	0.021560853368952415	355.55592346190645	17
AMZN	2024-08-05 17:30:00+00:00	2024-08-07 14:30:00+00:00	160.85000610351562	165.39999389648438	1 days 21:00:00	105.0	2008.0	2019.0	0.028287147157710413	477.74871826171875	18
AMZN	2024-08-28 19:30:00+00:00	2024-08-30 19:30:00+00:00	170.60000610351562	177.5800018310547	2 days 00:00:00	102.0	2129.0	2143.0	0.040914393187675424	711.9595642089844	19
AMZN	2024-10-01 17:30:00+00:00	2024-10-04 19:30:00+00:00	184.02999877929688	185.5200042724609	3 days 02:00:00	98.0	2288.0	2311.0	0.008096535907447189	146.02053833007534	20
AMZN	2024-10-03 18:30:00+00:00	2024-10-04 19:30:00+00:00	182.1199951171875	185.5200042724609	1 days 01:00:00	1.0	2303.0	2311.0	0.01866906021541248	3.400009155273409	21
AMZN	2024-10-08 13:30:00+00:00	2024-10-11 13:30:00+00:00	181.9149932861328	186.6300048828125	3 days 00:00:00	100.0	2320.0	2341.0	0.02591876299752527	471.50115966796875	22
AMZN	2024-11-25 14:30:00+00:00	2024-11-26 20:30:00+00:00	199.27999877929688	207.1699981689453	1 days 06:00:00	94.0	2558.0	2571.0	0.03959253029897214	741.6599426269531	23
AMZN	2025-01-02 14:30:00+00:00	2025-01-06 15:30:00+00:00	222.8448028564453	227.9949951171875	4 days 01:00:00	87.0	2725.0	2740.0	0.023111116771522333	448.0667266845703	24
